offer_id,customer_id,campaign_id,product_name,lead_source,decile_group,loan_amount,interest_rate
OFFER-01726,CUST-595C3F40,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-01727,CUST-5973978A,CMP-010,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-01728,CUST-59749FF5,CMP-001,Signature Credit Card,Cold_Bought_List,9,7500,14.99
OFFER-01729,CUST-597937E1,CMP-006,Personal Loan,Partner_Referral,4,8000,12.0
OFFER-01730,CUST-598B3A7E,CMP-006,Personal Loan,Cold_Bought_List,4,6000,14.99
OFFER-01731,CUST-598D7B77,CMP-003,Signature Credit Card,Partner_Referral,9,10000,9.99
OFFER-01732,CUST-598D7B77,CMP-009,Personal Loan,Organic_Web_Form,5,12000,8.49
OFFER-01733,CUST-59BE1A61,CMP-002,Signature Credit Card,Organic_Web_Form,10,7500,15.99
OFFER-01734,CUST-59D0876F,CMP-002,Personal Loan,Organic_Web_Form,5,8000,10.49
OFFER-01735,CUST-59D0876F,CMP-004,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-01736,CUST-5A113626,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,27.99
OFFER-01737,CUST-5A271AF0,CMP-003,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-01738,CUST-5A6B3C41,CMP-009,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01739,CUST-5A720B36,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.99
OFFER-01740,CUST-5A741274,CMP-005,Personal Loan,Cold_Bought_List,4,20000,19.0
OFFER-01741,CUST-5A863BC4,CMP-002,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01742,CUST-5A863BC4,CMP-003,Signature Credit Card,Cold_Bought_List,1,2500,21.99
OFFER-01743,CUST-5A863BC4,CMP-009,Personal Loan,Cold_Bought_List,1,4000,22.99
OFFER-01744,CUST-5A8F015B,CMP-002,Personal Loan,Partner_Referral,6,12000,10.99
OFFER-01745,CUST-5A969F04,CMP-002,Signature Credit Card,Cold_Bought_List,3,500,24.99
OFFER-01746,CUST-5AA4CD28,CMP-003,Signature Credit Card,Organic_Web_Form,5,2000,16.25
OFFER-01747,CUST-5AE9F358,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,21.99
OFFER-01748,CUST-5AEBD995,CMP-003,Signature Credit Card,Partner_Referral,10,10000,10.99
OFFER-01749,CUST-5AF16D8D,CMP-001,Signature Credit Card,Organic_Web_Form,9,3000,12.99
OFFER-01750,CUST-5AFAC251,CMP-002,Personal Loan,Organic_Web_Form,8,8000,8.49
OFFER-01751,CUST-5B0B0434,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01752,CUST-5B0FFB72,CMP-009,Signature Credit Card,Organic_Web_Form,10,15000,12.49
OFFER-01753,CUST-5B2FAF5C,CMP-005,Signature Credit Card,Organic_Web_Form,9,1000,14.99
OFFER-01754,CUST-5B31D370,CMP-005,Personal Loan,Organic_Web_Form,9,20000,16.5
OFFER-01755,CUST-5B32CF31,CMP-006,Personal Loan,Organic_Web_Form,5,5000,10.99
OFFER-01756,CUST-5B6132E5,CMP-004,Signature Credit Card,Partner_Referral,7,500,17.99
OFFER-01757,CUST-5B77596C,CMP-009,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01758,CUST-5B7763FF,CMP-002,Personal Loan,Cold_Bought_List,1,5000,15.99
OFFER-01759,CUST-5B82FCC3,CMP-003,Signature Credit Card,Organic_Web_Form,4,2000,18.99
OFFER-01760,CUST-5B8C2A0A,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-01761,CUST-5B97633F,CMP-003,Signature Credit Card,Organic_Web_Form,5,3000,18.49
OFFER-01762,CUST-5B9F364E,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01763,CUST-5B9F364E,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01764,CUST-5B9F364E,CMP-007,Signature Credit Card,Organic_Web_Form,10,7500,10.99
OFFER-01765,CUST-5B9F364E,CMP-008,Signature Credit Card,Organic_Web_Form,10,10000,10.99
OFFER-01766,CUST-5BA02F87,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01767,CUST-5BA0E6B2,CMP-008,Personal Loan,Organic_Web_Form,8,5000,7.99
OFFER-01768,CUST-5BAE3A55,CMP-008,Signature Credit Card,Cold_Bought_List,7,3000,16.99
OFFER-01769,CUST-5BD88BD9,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-01770,CUST-5BE3B26D,CMP-007,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-01771,CUST-5BFFF835,CMP-001,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-01772,CUST-5C0139D4,CMP-002,Personal Loan,Partner_Referral,7,20000,6.99
OFFER-01773,CUST-5C01FD6B,CMP-007,Signature Credit Card,Organic_Web_Form,4,1000,24.99
OFFER-01774,CUST-5C0EBFAA,CMP-002,Personal Loan,Cold_Bought_List,2,5000,16.99
OFFER-01775,CUST-5C1EB278,CMP-001,Signature Credit Card,Cold_Bought_List,7,6000,13.99
OFFER-01776,CUST-5C2C058F,CMP-002,Signature Credit Card,Partner_Referral,5,1000,18.99
OFFER-01777,CUST-5C2C058F,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-01778,CUST-5C401525,CMP-002,Signature Credit Card,Organic_Web_Form,9,7500,14.99
OFFER-01779,CUST-5C4FEA34,CMP-003,Signature Credit Card,Cold_Bought_List,3,2000,18.99
OFFER-01780,CUST-5C60761D,CMP-001,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-01781,CUST-5C66F801,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,24.99
OFFER-01782,CUST-5C7929E5,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-01783,CUST-5C923BAE,CMP-008,Signature Credit Card,Organic_Web_Form,8,10000,12.99
OFFER-01784,CUST-5C9A9F75,CMP-007,Signature Credit Card,Partner_Referral,9,7500,6.99
OFFER-01785,CUST-5CD4104E,CMP-001,Personal Loan,Organic_Web_Form,1,2000,14.99
OFFER-01786,CUST-5CEAA125,CMP-009,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-01787,CUST-5CFA8F1C,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01788,CUST-5CFCE781,CMP-007,Personal Loan,Cold_Bought_List,2,8000,20.0
OFFER-01789,CUST-5D07D9F7,CMP-007,Personal Loan,Cold_Bought_List,2,3000,19.99
OFFER-01790,CUST-5D325D59,CMP-003,Signature Credit Card,Partner_Referral,10,7500,14.99
OFFER-01791,CUST-5D38CCD3,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01792,CUST-5D3EB574,CMP-008,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-01793,CUST-5D443F94,CMP-001,Personal Loan,Partner_Referral,8,8000,9.0
OFFER-01794,CUST-5D5A9B5B,CMP-004,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-01795,CUST-5D5A9B5B,CMP-005,Signature Credit Card,Cold_Bought_List,2,3000,21.99
OFFER-01796,CUST-5D5C30CE,CMP-001,Personal Loan,Organic_Web_Form,1,3000,22.0
OFFER-01797,CUST-5D81B8CC,CMP-002,Personal Loan,Cold_Bought_List,5,5000,12.49
OFFER-01798,CUST-5D8266C2,CMP-001,Signature Credit Card,Cold_Bought_List,7,3000,16.99
OFFER-01799,CUST-5D898642,CMP-001,Signature Credit Card,Cold_Bought_List,4,1000,18.5
OFFER-01800,CUST-5D8AE96B,CMP-002,Personal Loan,Organic_Web_Form,5,12000,9.99
OFFER-01801,CUST-5D951BEA,CMP-001,Signature Credit Card,Partner_Referral,9,10000,6.99
OFFER-01802,CUST-5DA063ED,CMP-004,Signature Credit Card,Organic_Web_Form,7,12000,14.99
OFFER-01803,CUST-5DA063ED,CMP-005,Signature Credit Card,Organic_Web_Form,7,10000,10.49
OFFER-01804,CUST-5DAF75A0,CMP-002,Signature Credit Card,Cold_Bought_List,4,4000,16.99
OFFER-01805,CUST-5DBE9945,CMP-002,Signature Credit Card,Partner_Referral,6,4000,17.99
OFFER-01806,CUST-5DC31E8C,CMP-001,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-01807,CUST-5DC7DD80,CMP-003,Personal Loan,Partner_Referral,10,30000,6.99
OFFER-01808,CUST-5DD4AAC5,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-01809,CUST-5DF90CFA,CMP-001,Signature Credit Card,Cold_Bought_List,10,10000,10.99
OFFER-01810,CUST-5DFDD3DB,CMP-001,Signature Credit Card,Organic_Web_Form,5,15000,13.99
OFFER-01811,CUST-5E0308F8,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-01812,CUST-5E05DF44,CMP-003,Signature Credit Card,Organic_Web_Form,10,10000,12.5
OFFER-01813,CUST-5E05DF44,CMP-009,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-01814,CUST-5E072B23,CMP-001,Personal Loan,Organic_Web_Form,10,30000,6.49
OFFER-01815,CUST-5E166B50,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,17.99
OFFER-01816,CUST-5E23D077,CMP-001,Personal Loan,Organic_Web_Form,5,12000,9.99
OFFER-01817,CUST-5E23D077,CMP-002,Signature Credit Card,Cold_Bought_List,5,3000,18.49
OFFER-01818,CUST-5E23D077,CMP-008,Personal Loan,Organic_Web_Form,7,12000,8.49
OFFER-01819,CUST-5E250166,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-01820,CUST-5E430E85,CMP-010,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01821,CUST-5E77C783,CMP-006,Personal Loan,Partner_Referral,9,15000,7.99
OFFER-01822,CUST-5E9E8CA4,CMP-002,Personal Loan,Cold_Bought_List,3,5000,16.99
OFFER-01823,CUST-5E9F692D,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01824,CUST-5EB6F741,CMP-007,Signature Credit Card,Organic_Web_Form,5,7000,13.99
OFFER-01825,CUST-5EB92851,CMP-008,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-01826,CUST-5ECDC98A,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-01827,CUST-5ECEC627,CMP-009,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-01828,CUST-5ED29D98,CMP-002,Personal Loan,Organic_Web_Form,4,5000,11.49
OFFER-01829,CUST-5EDD1857,CMP-003,Signature Credit Card,Partner_Referral,5,1500,16.99
OFFER-01830,CUST-5EDDE66B,CMP-002,Personal Loan,Cold_Bought_List,1,3000,24.99
OFFER-01831,CUST-5EE736F3,CMP-002,Personal Loan,Organic_Web_Form,7,12000,8.49
OFFER-01832,CUST-5EF5E101,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01833,CUST-5F0495EA,CMP-001,Signature Credit Card,Cold_Bought_List,3,1000,18.99
OFFER-01834,CUST-5F1254F0,CMP-006,Personal Loan,Partner_Referral,4,6000,16.99
OFFER-01835,CUST-5F150751,CMP-001,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01836,CUST-5F150751,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,15.49
OFFER-01837,CUST-5F16C410,CMP-006,Personal Loan,Partner_Referral,4,7000,12.49
OFFER-01838,CUST-5F18E7AA,CMP-006,Signature Credit Card,Organic_Web_Form,7,7000,16.5
OFFER-01839,CUST-5F24291B,CMP-001,Signature Credit Card,Cold_Bought_List,10,10000,10.99
OFFER-01840,CUST-5F3E3316,CMP-002,Personal Loan,Organic_Web_Form,10,5000,7.99
OFFER-01841,CUST-5F3E3316,CMP-008,Personal Loan,Organic_Web_Form,4,8000,12.49
OFFER-01842,CUST-5F3FDF2E,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-01843,CUST-5F413F0D,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01844,CUST-5F570719,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-01845,CUST-5F581F21,CMP-002,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-01846,CUST-5F581F21,CMP-003,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-01847,CUST-5F6B10CA,CMP-003,Personal Loan,Cold_Bought_List,1,5000,16.99
OFFER-01848,CUST-5F83EE7F,CMP-002,Personal Loan,Organic_Web_Form,8,5000,7.99
OFFER-01849,CUST-5F83EE7F,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01850,CUST-5F83EE7F,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-01851,CUST-5F878E0A,CMP-003,Signature Credit Card,Organic_Web_Form,9,10000,13.99
OFFER-01852,CUST-5F878E0A,CMP-004,Signature Credit Card,Organic_Web_Form,9,10000,13.99
OFFER-01853,CUST-5F98787F,CMP-001,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-01854,CUST-5FB4E0BD,CMP-003,Personal Loan,Organic_Web_Form,10,30000,6.49
OFFER-01855,CUST-5FB6AC57,CMP-001,Personal Loan,Cold_Bought_List,4,5000,15.49
OFFER-01856,CUST-5FB6AC57,CMP-002,Personal Loan,Cold_Bought_List,1,5000,14.99
OFFER-01857,CUST-5FC09ED9,CMP-001,Personal Loan,Organic_Web_Form,8,12000,9.5
OFFER-01858,CUST-5FC5C401,CMP-002,Personal Loan,Cold_Bought_List,4,12000,11.49
OFFER-01859,CUST-5FCEE93E,CMP-001,Signature Credit Card,Cold_Bought_List,7,6000,11.99
OFFER-01860,CUST-60079F81,CMP-006,Personal Loan,Partner_Referral,4,8000,12.5
OFFER-01861,CUST-600A203C,CMP-003,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-01862,CUST-604D7A87,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-01863,CUST-605C23D2,CMP-002,Signature Credit Card,Partner_Referral,10,7500,15.99
OFFER-01864,CUST-606EE20B,CMP-002,Personal Loan,Partner_Referral,7,15000,10.49
OFFER-01865,CUST-607732D0,CMP-001,Signature Credit Card,Organic_Web_Form,8,7500,12.99
OFFER-01866,CUST-60A4D574,CMP-001,Signature Credit Card,Partner_Referral,9,7500,10.99
OFFER-01867,CUST-60BE5540,CMP-002,Signature Credit Card,Cold_Bought_List,4,3000,17.99
OFFER-01868,CUST-60BF5444,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-01869,CUST-60F56CDF,CMP-001,Signature Credit Card,Partner_Referral,6,7500,14.99
OFFER-01870,CUST-612167FE,CMP-002,Personal Loan,Organic_Web_Form,7,18000,8.49
OFFER-01871,CUST-6124FB22,CMP-001,Signature Credit Card,Cold_Bought_List,10,7500,15.99
OFFER-01872,CUST-6124FB22,CMP-007,Signature Credit Card,Cold_Bought_List,2,1000,21.99
OFFER-01873,CUST-614BC966,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,24.99
OFFER-01874,CUST-61576A5D,CMP-003,Personal Loan,Organic_Web_Form,7,12000,8.49
OFFER-01875,CUST-61576A5D,CMP-009,Personal Loan,Organic_Web_Form,5,12000,11.49
OFFER-01876,CUST-615D3730,CMP-002,Personal Loan,Cold_Bought_List,2,2000,21.99
OFFER-01877,CUST-617B2AF0,CMP-003,Personal Loan,Partner_Referral,7,15000,9.99
OFFER-01878,CUST-619259EA,CMP-002,Personal Loan,Partner_Referral,7,12000,8.49
OFFER-01879,CUST-619EF060,CMP-002,Signature Credit Card,Cold_Bought_List,4,6000,16.99
OFFER-01880,CUST-619FCD71,CMP-007,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-01881,CUST-61B1A643,CMP-002,Personal Loan,Cold_Bought_List,2,7000,20.5
OFFER-01882,CUST-61D62AFA,CMP-002,Signature Credit Card,Organic_Web_Form,7,6000,14.99
OFFER-01883,CUST-61ED583D,CMP-001,Signature Credit Card,Cold_Bought_List,7,4000,15.99
OFFER-01884,CUST-62057EBC,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-01885,CUST-620FE055,CMP-004,Signature Credit Card,Cold_Bought_List,2,3000,22.99
OFFER-01886,CUST-620FE055,CMP-005,Signature Credit Card,Cold_Bought_List,2,2500,22.99
OFFER-01887,CUST-62232858,CMP-006,Personal Loan,Partner_Referral,4,12000,9.49
OFFER-01888,CUST-6230109B,CMP-002,Signature Credit Card,Partner_Referral,5,6000,13.99
OFFER-01889,CUST-62357A72,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-01890,CUST-6236F178,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01891,CUST-6259121D,CMP-001,Signature Credit Card,Organic_Web_Form,4,1000,24.99
OFFER-01892,CUST-625ECFC4,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01893,CUST-625EED5B,CMP-004,Signature Credit Card,Partner_Referral,4,2500,21.99
OFFER-01894,CUST-625EED5B,CMP-005,Signature Credit Card,Partner_Referral,4,3000,18.49
OFFER-01895,CUST-6282BC09,CMP-008,Personal Loan,Cold_Bought_List,2,8000,16.49
OFFER-01896,CUST-62918000,CMP-002,Personal Loan,Organic_Web_Form,5,7000,16.99
OFFER-01897,CUST-62929D12,CMP-002,Signature Credit Card,Organic_Web_Form,9,5000,11.99
OFFER-01898,CUST-62AA4740,CMP-006,Signature Credit Card,Partner_Referral,4,3000,19.99
OFFER-01899,CUST-62BADAFF,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-01900,CUST-62C7E628,CMP-001,Personal Loan,Cold_Bought_List,1,4000,17.99
OFFER-01901,CUST-62D629A1,CMP-009,Personal Loan,Partner_Referral,5,20000,17.0
OFFER-01902,CUST-62DD229B,CMP-002,Signature Credit Card,Cold_Bought_List,4,2000,17.99
OFFER-01903,CUST-62DD229B,CMP-003,Signature Credit Card,Organic_Web_Form,10,10000,11.99
OFFER-01904,CUST-62DD229B,CMP-009,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-01905,CUST-62DFB390,CMP-003,Signature Credit Card,Cold_Bought_List,1,2500,24.99
OFFER-01906,CUST-62F3E329,CMP-002,Signature Credit Card,Partner_Referral,7,10000,12.49
OFFER-01907,CUST-62F3E329,CMP-003,Signature Credit Card,Partner_Referral,7,6000,11.99
OFFER-01908,CUST-62F3E329,CMP-009,Signature Credit Card,Cold_Bought_List,4,750,21.99
OFFER-01909,CUST-63097F15,CMP-009,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01910,CUST-630CDC28,CMP-003,Signature Credit Card,Cold_Bought_List,1,2000,22.99
OFFER-01911,CUST-632F31A9,CMP-001,Signature Credit Card,Organic_Web_Form,8,10000,12.99
OFFER-01912,CUST-6364EAF2,CMP-001,Signature Credit Card,Organic_Web_Form,8,10000,14.99
OFFER-01913,CUST-637BD614,CMP-002,Personal Loan,Cold_Bought_List,6,12000,10.49
OFFER-01914,CUST-637D5AC7,CMP-002,Personal Loan,Partner_Referral,7,12000,9.49
OFFER-01915,CUST-637F7724,CMP-007,Signature Credit Card,Organic_Web_Form,4,2000,18.49
OFFER-01916,CUST-639AF82E,CMP-003,Personal Loan,Organic_Web_Form,8,6000,9.5
OFFER-01917,CUST-639B2283,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-01918,CUST-63A85E33,CMP-003,Signature Credit Card,Organic_Web_Form,4,3000,18.49
OFFER-01919,CUST-63C83368,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01920,CUST-63C878DC,CMP-003,Personal Loan,Organic_Web_Form,8,20000,6.99
OFFER-01921,CUST-63D751A6,CMP-001,Personal Loan,Cold_Bought_List,4,8000,15.5
OFFER-01922,CUST-63DF9458,CMP-006,Personal Loan,Partner_Referral,4,15000,11.5
OFFER-01923,CUST-63E1F0AC,CMP-009,Personal Loan,Cold_Bought_List,2,8000,13.5
OFFER-01924,CUST-63F0BB51,CMP-002,Personal Loan,Organic_Web_Form,8,8000,9.49
OFFER-01925,CUST-64151E5E,CMP-001,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-01926,CUST-64151E5E,CMP-004,Personal Loan,Organic_Web_Form,10,30000,6.5
OFFER-01927,CUST-641F10EE,CMP-002,Personal Loan,Cold_Bought_List,2,3000,16.99
OFFER-01928,CUST-6429A60C,CMP-003,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-01929,CUST-6429A60C,CMP-009,Signature Credit Card,Partner_Referral,7,3000,14.99
OFFER-01930,CUST-64314556,CMP-001,Personal Loan,Organic_Web_Form,4,5000,19.25
OFFER-01931,CUST-64477949,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-01932,CUST-6448A49B,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,21.99
OFFER-01933,CUST-644C1A55,CMP-003,Personal Loan,Organic_Web_Form,10,25000,7.49
OFFER-01934,CUST-644C1A55,CMP-009,Signature Credit Card,Partner_Referral,7,8000,13.49
OFFER-01935,CUST-644E3E6C,CMP-006,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-01936,CUST-64585FBE,CMP-005,Signature Credit Card,Organic_Web_Form,9,1000,15.99
OFFER-01937,CUST-6470758E,CMP-007,Personal Loan,Cold_Bought_List,1,4000,21.99
OFFER-01938,CUST-647754B7,CMP-001,Personal Loan,Cold_Bought_List,1,2000,22.99
OFFER-01939,CUST-648AACD0,CMP-007,Signature Credit Card,Partner_Referral,9,7500,6.99
OFFER-01940,CUST-649189EE,CMP-006,Personal Loan,Cold_Bought_List,2,7000,16.49
OFFER-01941,CUST-64930536,CMP-006,Personal Loan,Partner_Referral,9,15000,7.99
OFFER-01942,CUST-64971A58,CMP-007,Signature Credit Card,Partner_Referral,9,10000,6.99
OFFER-01943,CUST-649B3EFB,CMP-001,Signature Credit Card,Cold_Bought_List,3,1000,18.99
OFFER-01944,CUST-64ACF8DE,CMP-001,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-01945,CUST-64AFCC9D,CMP-007,Signature Credit Card,Organic_Web_Form,4,3000,18.99
OFFER-01946,CUST-64B8198B,CMP-003,Signature Credit Card,Cold_Bought_List,5,4000,15.49
OFFER-01947,CUST-64B8FB2C,CMP-008,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-01948,CUST-64D1C0A8,CMP-002,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-01949,CUST-64F9BCD8,CMP-006,Signature Credit Card,Partner_Referral,4,6000,16.49
OFFER-01950,CUST-64FFA13B,CMP-003,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-01951,CUST-65065918,CMP-007,Signature Credit Card,Organic_Web_Form,1,1000,18.99
OFFER-01952,CUST-652B748B,CMP-002,Signature Credit Card,Organic_Web_Form,7,7500,12.99
OFFER-01953,CUST-65374CA0,CMP-001,Signature Credit Card,Cold_Bought_List,7,3000,16.99
OFFER-01954,CUST-655D8DF5,CMP-003,Signature Credit Card,Partner_Referral,10,7500,5.99
OFFER-01955,CUST-656374F2,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01956,CUST-656FC407,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01957,CUST-658D80FB,CMP-008,Signature Credit Card,Cold_Bought_List,4,2000,18.49
OFFER-01958,CUST-659229C4,CMP-001,Signature Credit Card,Organic_Web_Form,8,15000,7.99
OFFER-01959,CUST-6596C800,CMP-003,Personal Loan,Organic_Web_Form,6,8000,10.99
OFFER-01960,CUST-65974F9D,CMP-002,Personal Loan,Organic_Web_Form,7,20000,6.99
OFFER-01961,CUST-659BB6C6,CMP-002,Personal Loan,Partner_Referral,7,18000,8.49
OFFER-01962,CUST-65A3D73C,CMP-003,Signature Credit Card,Organic_Web_Form,7,2000,13.49
OFFER-01963,CUST-65AEAB11,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,21.99
OFFER-01964,CUST-65AEAF1D,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-01965,CUST-65AF4AB6,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01966,CUST-65D08AA5,CMP-002,Personal Loan,Cold_Bought_List,4,6000,18.49
OFFER-01967,CUST-65D6B6A9,CMP-002,Personal Loan,Cold_Bought_List,4,15000,14.49
OFFER-01968,CUST-65D70911,CMP-003,Signature Credit Card,Organic_Web_Form,5,3000,18.49
OFFER-01969,CUST-65EDD93A,CMP-002,Signature Credit Card,Cold_Bought_List,2,2000,21.99
OFFER-01970,CUST-65EDD93A,CMP-007,Personal Loan,Cold_Bought_List,2,3000,16.99
OFFER-01971,CUST-66003FC0,CMP-002,Signature Credit Card,Cold_Bought_List,5,4000,18.99
OFFER-01972,CUST-660B9E4A,CMP-002,Personal Loan,Cold_Bought_List,7,6000,12.49
OFFER-01973,CUST-66124FC6,CMP-009,Personal Loan,Organic_Web_Form,7,15000,8.49
OFFER-01974,CUST-66366DDC,CMP-003,Signature Credit Card,Partner_Referral,4,6000,15.99
OFFER-01975,CUST-6639B479,CMP-001,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-01976,CUST-664C3307,CMP-003,Signature Credit Card,Organic_Web_Form,2,3000,18.99
OFFER-01977,CUST-664C3307,CMP-004,Personal Loan,Cold_Bought_List,4,8000,11.5
OFFER-01978,CUST-664C3307,CMP-005,Personal Loan,Cold_Bought_List,4,20000,9.99
OFFER-01979,CUST-6654CA98,CMP-002,Signature Credit Card,Organic_Web_Form,10,10000,6.99
OFFER-01980,CUST-66656080,CMP-002,Personal Loan,Organic_Web_Form,5,5000,10.49
OFFER-01981,CUST-6675CA19,CMP-003,Signature Credit Card,Cold_Bought_List,1,2500,22.99
OFFER-01982,CUST-6682911A,CMP-009,Personal Loan,Partner_Referral,10,25000,6.99
OFFER-01983,CUST-669FE79E,CMP-002,Personal Loan,Organic_Web_Form,5,12000,10.49
OFFER-01984,CUST-66B54FF3,CMP-003,Signature Credit Card,Organic_Web_Form,4,1500,18.99
OFFER-01985,CUST-66D714A5,CMP-001,Signature Credit Card,Cold_Bought_List,4,1500,17.99
OFFER-01986,CUST-670720B8,CMP-003,Signature Credit Card,Cold_Bought_List,1,2500,24.99
OFFER-01987,CUST-67225918,CMP-002,Signature Credit Card,Cold_Bought_List,2,2000,22.99
OFFER-01988,CUST-67225918,CMP-003,Signature Credit Card,Partner_Referral,6,6000,16.99
OFFER-01989,CUST-6722FB93,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-01990,CUST-67257812,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-01991,CUST-672A2952,CMP-003,Personal Loan,Partner_Referral,7,20000,6.99
OFFER-01992,CUST-6739E0D0,CMP-005,Signature Credit Card,Organic_Web_Form,9,12000,9.5
OFFER-01993,CUST-6756B6D5,CMP-005,Signature Credit Card,Organic_Web_Form,9,1000,14.99
OFFER-01994,CUST-67713B63,CMP-008,Personal Loan,Organic_Web_Form,1,2500,14.99
OFFER-01995,CUST-677711BD,CMP-001,Personal Loan,Organic_Web_Form,1,5000,15.99
OFFER-01996,CUST-677711BD,CMP-007,Personal Loan,Cold_Bought_List,1,3000,21.99
OFFER-01997,CUST-67776EFC,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-01998,CUST-6799EAB0,CMP-002,Signature Credit Card,Partner_Referral,7,7500,15.99
